2006-05-22,3.10
2006-05-23,3.08
2006-05-24,3.08
2006-05-25,3.08
2006-05-26,3.06
2006-05-29,3.07
2006-05-30,3.06
2006-05-31,3.07
2006-06-01,3.08
2006-06-02,3.06
2006-06-05,3.05
2006-06-06,3.07
2006-06-07,3.08
2006-06-08,3.10
2006-06-09,3.12
2006-06-12,3.16
2006-06-13,3.20
2006-06-14,3.19
2006-06-16,3.19
2006-06-19,3.21
2006-06-20,3.23
2006-06-21,3.23
2006-06-22,3.22
2006-06-23,3.27
2006-06-26,3.27
2006-06-27,3.23
2006-06-28,3.25
2006-06-29,3.26
2006-06-30,3.18
2006-07-03,3.17
2006-07-04,3.13
2006-07-05,3.15
2006-07-06,3.18
2006-07-07,3.15
2006-07-10,3.16
2006-07-11,3.16
2006-07-12,3.16
2006-07-13,3.19
2006-07-14,3.19
2006-07-17,3.22
2006-07-18,3.22
2006-07-19,3.22
2006-07-20,3.14
2006-07-21,3.12
2006-07-24,3.14
2006-07-25,3.10
2006-07-26,3.12
2006-07-27,3.07
2006-07-28,3.09
2006-07-31,3.08
2006-08-01,3.09
2006-08-02,3.07
2006-08-03,3.07
2006-08-04,3.06
2006-08-07,3.01
2006-08-08,3.02
2006-08-09,3.01
2006-08-10,3.00
2006-08-11,3.02
2006-08-14,3.04
2006-08-16,3.03
2006-08-17,3.00
2006-08-18,3.03
2006-08-21,3.04
2006-08-22,3.04
2006-08-23,3.04
2006-08-24,3.06
2006-08-25,3.08
2006-08-28,3.07
2006-08-29,3.08
2006-08-30,3.08
2006-08-31,3.07
2006-09-01,3.08
2006-09-04,3.09
2006-09-05,3.09
2006-09-06,3.09
2006-09-07,3.12
2006-09-08,3.13
2006-09-11,3.13
2006-09-12,3.13
2006-09-13,3.13
2006-09-14,3.12
2006-09-15,3.12
2006-09-18,3.11
2006-09-19,3.12
2006-09-20,3.11
2006-09-21,3.10
2006-09-22,3.11
2006-09-25,3.11
2006-09-26,3.12
2006-09-27,3.13
2006-09-28,3.13
2006-09-29,3.14
2006-10-02,3.13
2006-10-03,3.11
2006-10-04,3.11
2006-10-05,3.10
2006-10-06,3.10
2006-10-09,3.11
2006-10-10,3.11
2006-10-11,3.11
2006-10-12,3.12
2006-10-13,3.10
2006-10-16,3.10
2006-10-17,3.10
2006-10-18,3.11
2006-10-19,3.09
2006-10-20,3.06
2006-10-23,3.07
2006-10-24,3.09
2006-10-25,3.09
2006-10-26,3.07
2006-10-27,3.06
2006-10-30,3.06
2006-10-31,3.06
2006-11-02,3.02
2006-11-03,3.03
2006-11-06,3.01
2006-11-07,3.00
2006-11-08,2.99
2006-11-09,3.00
2006-11-10,2.98
2006-11-13,2.98
2006-11-14,2.98
2006-11-15,2.97
2006-11-16,2.97
2006-11-17,2.98
2006-11-20,2.96
2006-11-21,2.96
2006-11-22,2.96
2006-11-23,2.94
2006-11-24,2.93
2006-11-27,2.92
2006-11-28,2.92
2006-11-29,2.90
2006-11-30,2.89
2006-12-01,2.87
2006-12-04,2.87
2006-12-05,2.86
2006-12-06,2.87
2006-12-07,2.87
2006-12-08,2.89
2006-12-11,2.89
2006-12-12,2.88
2006-12-13,2.86
2006-12-14,2.87
2006-12-15,2.89
2006-12-18,2.90
2006-12-19,2.89
2006-12-20,2.88
2006-12-21,2.88
2006-12-22,2.89
2006-12-27,2.92
2006-12-28,2.92
2006-12-29,2.91
2007-01-02,2.88
2007-01-03,2.89
2007-01-04,2.93
2007-01-05,2.97
2007-01-08,2.98
2007-01-09,2.96
2007-01-10,2.99
2007-01-11,2.99
2007-01-12,3.00
2007-01-15,2.99
2007-01-16,2.99
2007-01-17,3.01
2007-01-18,3.00
2007-01-19,2.97
2007-01-22,2.96
2007-01-23,2.97
2007-01-24,2.98
2007-01-25,2.99
2007-01-26,3.03
2007-01-29,3.04
2007-01-30,3.04
2007-01-31,3.04
2007-02-01,3.00
2007-02-02,3.00
2007-02-05,3.00
2007-02-06,2.99
2007-02-07,2.97
2007-02-08,2.98
2007-02-09,2.99
2007-02-12,3.01
2007-02-13,3.01
2007-02-14,2.99
2007-02-15,2.97
2007-02-16,2.98
2007-02-19,2.97
2007-02-20,2.96
2007-02-21,2.96
2007-02-22,2.96
2007-02-23,2.96
2007-02-26,2.96
2007-02-27,2.96
2007-02-28,2.97
2007-03-01,2.95
2007-03-02,2.96
2007-03-05,2.98
2007-03-06,2.98
2007-03-07,2.97
2007-03-08,2.96
2007-03-09,2.95
2007-03-12,2.94
2007-03-13,2.95
2007-03-14,2.96
2007-03-15,2.95
2007-03-16,2.93
2007-03-19,2.92
2007-03-20,2.92
2007-03-21,2.91
2007-03-22,2.90
2007-03-23,2.91
2007-03-26,2.92
2007-03-27,2.90
2007-03-28,2.92
2007-03-29,2.91
2007-03-30,2.91
2007-04-02,2.89
2007-04-03,2.88
2007-04-04,2.88
2007-04-05,2.87
2007-04-06,2.86
2007-04-10,2.87
2007-04-11,2.85
2007-04-12,2.85
2007-04-13,2.84
2007-04-16,2.82
2007-04-17,2.82
2007-04-18,2.80
2007-04-19,2.81
2007-04-20,2.79
2007-04-23,2.79
2007-04-24,2.79
2007-04-25,2.77
2007-04-26,2.77
2007-04-27,2.78
2007-04-30,2.79
2007-05-02,2.78
2007-05-04,2.76
2007-05-07,2.75
2007-05-08,2.76
2007-05-09,2.78
2007-05-10,2.77
2007-05-11,2.81
2007-05-14,2.78
2007-05-15,2.79
2007-05-16,2.78
2007-05-17,2.80
2007-05-18,2.81
2007-05-21,2.80
2007-05-22,2.80
2007-05-23,2.83
2007-05-24,2.83
2007-05-25,2.84
2007-05-28,2.83
2007-05-29,2.84
2007-05-30,2.85
2007-05-31,2.84
2007-06-01,2.84
2007-06-04,2.82
2007-06-05,2.82
2007-06-06,2.83
2007-06-08,2.87
2007-06-11,2.87
2007-06-12,2.87
2007-06-13,2.90
2007-06-14,2.87
2007-06-15,2.86
2007-06-18,2.84
2007-06-19,2.84
2007-06-20,2.82
2007-06-21,2.83
2007-06-22,2.82
2007-06-25,2.82
2007-06-26,2.82
2007-06-27,2.83
2007-06-28,2.81
2007-06-29,2.80
2007-07-02,2.77
2007-07-03,2.76
2007-07-04,2.76
2007-07-05,2.76
2007-07-06,2.78
2007-07-09,2.75
2007-07-10,2.76
2007-07-11,2.75
2007-07-12,2.72
2007-07-13,2.72
2007-07-16,2.72
2007-07-17,2.72
2007-07-18,2.73
2007-07-19,2.71
2007-07-20,2.72
2007-07-23,2.73
2007-07-24,2.72
2007-07-25,2.75
2007-07-26,2.78
2007-07-27,2.79
2007-07-30,2.78
2007-07-31,2.77
2007-08-01,2.79
2007-08-02,2.78
2007-08-03,2.76
2007-08-06,2.74
2007-08-07,2.75
2007-08-08,2.75
2007-08-09,2.74
2007-08-10,2.76
2007-08-13,2.76
2007-08-14,2.79
2007-08-16,2.85
2007-08-17,2.85
2007-08-20,2.83
2007-08-21,2.85
2007-08-22,2.84
2007-08-23,2.83
2007-08-24,2.82
2007-08-27,2.81
2007-08-28,2.81
2007-08-29,2.83
2007-08-30,2.81
2007-08-31,2.80
2007-09-03,2.80
2007-09-04,2.81
2007-09-05,2.81
2007-09-06,2.80
2007-09-07,2.79
2007-09-10,2.76
2007-09-11,2.75
2007-09-12,2.72
2007-09-13,2.71
2007-09-14,2.73
2007-09-17,2.73
2007-09-18,2.73
2007-09-19,2.70
2007-09-20,2.68
2007-09-21,2.68
2007-09-24,2.67
2007-09-25,2.67
2007-09-26,2.68
2007-09-27,2.67
2007-09-28,2.66
2007-10-01,2.65
2007-10-02,2.65
2007-10-03,2.66
2007-10-04,2.67
2007-10-05,2.67
2007-10-08,2.66
2007-10-09,2.67
2007-10-10,2.65
2007-10-11,2.64
2007-10-12,2.63
2007-10-15,2.61
2007-10-16,2.62
2007-10-17,2.62
2007-10-18,2.60
2007-10-19,2.58
2007-10-22,2.58
2007-10-23,2.57
2007-10-24,2.57
2007-10-25,2.55
2007-10-26,2.52
2007-10-29,2.51
2007-10-30,2.52
2007-10-31,2.52
2007-11-02,2.52
2007-11-05,2.52
2007-11-06,2.50
2007-11-07,2.47
2007-11-08,2.48
2007-11-09,2.46
2007-11-12,2.49
2007-11-13,2.50
2007-11-14,2.48
2007-11-15,2.50
2007-11-16,2.51
2007-11-19,2.51
2007-11-20,2.49
2007-11-21,2.49
2007-11-22,2.49
2007-11-23,2.49
2007-11-26,2.47
2007-11-27,2.49
2007-11-28,2.49
2007-11-29,2.47
2007-11-30,2.46
2007-12-03,2.47
2007-12-04,2.47
2007-12-05,2.45
2007-12-06,2.46
2007-12-07,2.45
2007-12-10,2.44
2007-12-11,2.43
2007-12-12,2.44
2007-12-13,2.44
2007-12-14,2.47
2007-12-17,2.52
2007-12-18,2.51
2007-12-19,2.51
2007-12-20,2.52
2007-12-21,2.52
2007-12-24,2.51
2007-12-27,2.49
2007-12-28,2.46
2007-12-31,2.44
2008-01-02,2.46
2008-01-03,2.46
2008-01-04,2.45
2008-01-07,2.45
2008-01-08,2.45
2008-01-09,2.44
2008-01-10,2.44
2008-01-11,2.42
2008-01-14,2.41
2008-01-15,2.41
2008-01-16,2.43
2008-01-17,2.46
2008-01-18,2.48
2008-01-21,2.51
2008-01-22,2.53
2008-01-23,2.49
2008-01-24,2.48
2008-01-25,2.45
2008-01-28,2.47
2008-01-29,2.45
2008-01-30,2.45
2008-01-31,2.44
2008-02-01,2.42
2008-02-04,2.41
2008-02-05,2.43
2008-02-06,2.46
2008-02-07,2.46
2008-02-08,2.50
2008-02-11,2.49
2008-02-12,2.49
2008-02-13,2.47
2008-02-14,2.45
2008-02-15,2.45
2008-02-18,2.45
2008-02-19,2.43
2008-02-20,2.43
2008-02-21,2.43
2008-02-22,2.41
2008-02-25,2.40
2008-02-26,2.38
2008-02-27,2.35
2008-02-28,2.33
2008-02-29,2.32
2008-03-03,2.33
2008-03-04,2.32
2008-03-05,2.33
2008-03-06,2.31
2008-03-07,2.32
2008-03-10,2.32
2008-03-11,2.30
2008-03-12,2.29
2008-03-13,2.27
2008-03-14,2.27
2008-03-17,2.26
2008-03-18,2.24
2008-03-19,2.24
2008-03-20,2.28
2008-03-21,2.29
2008-03-25,2.27
2008-03-26,2.25
2008-03-27,2.24
2008-03-28,2.24
2008-03-31,2.23
2008-04-01,2.24
2008-04-02,2.23
2008-04-03,2.23
2008-04-04,2.22
2008-04-07,2.21
2008-04-08,2.20
2008-04-09,2.20
2008-04-10,2.18
2008-04-11,2.16
2008-04-14,2.17
2008-04-15,2.15
2008-04-16,2.15
2008-04-17,2.15
2008-04-18,2.15
2008-04-21,2.16
2008-04-22,2.14
2008-04-23,2.13
2008-04-24,2.17
2008-04-25,2.20
2008-04-28,2.20
2008-04-29,2.21
2008-04-30,2.23
2008-05-02,2.23
2008-05-05,2.22
2008-05-06,2.22
2008-05-07,2.21
2008-05-08,2.23
2008-05-09,2.20
2008-05-12,2.20
2008-05-13,2.19
2008-05-14,2.20
2008-05-15,2.19
2008-05-16,2.19
2008-05-19,2.17
2008-05-20,2.18
2008-05-21,2.15
2008-05-23,2.17
2008-05-26,2.16
2008-05-27,2.16
2008-05-28,2.16
2008-05-29,2.17
2008-05-30,2.18
2008-06-02,2.17
2008-06-03,2.16
2008-06-04,2.18
2008-06-05,2.18
2008-06-06,2.17
2008-06-09,2.14
2008-06-10,2.18
2008-06-11,2.18
2008-06-12,2.19
2008-06-13,2.20
2008-06-16,2.19
2008-06-17,2.18
2008-06-18,2.18
2008-06-19,2.17
2008-06-20,2.16
2008-06-23,2.17
2008-06-24,2.16
2008-06-25,2.15
2008-06-26,2.14
2008-06-27,2.14
2008-06-30,2.12
2008-07-01,2.13
2008-07-02,2.12
2008-07-03,2.11
2008-07-04,2.12
2008-07-07,2.12
2008-07-08,2.10
2008-07-09,2.10
2008-07-10,2.08
2008-07-11,2.07
2008-07-14,2.05
2008-07-15,2.04
2008-07-16,2.03
2008-07-17,2.03
2008-07-18,2.03
2008-07-21,2.02
2008-07-22,2.02
2008-07-23,2.07
2008-07-24,2.07
2008-07-25,2.04
2008-07-28,2.04
2008-07-29,2.05
2008-07-30,2.05
2008-07-31,2.05
2008-08-01,2.07
2008-08-04,2.06
2008-08-05,2.08
2008-08-06,2.09
2008-08-07,2.10
2008-08-08,2.15
2008-08-11,2.16
2008-08-12,2.21
2008-08-13,2.19
2008-08-14,2.22
2008-08-18,2.26
2008-08-19,2.27
2008-08-20,2.24
2008-08-21,2.24
2008-08-22,2.22
2008-08-25,2.25
2008-08-26,2.27
2008-08-27,2.26
2008-08-28,2.27
2008-08-29,2.27
2008-09-01,2.28
2008-09-02,2.31
2008-09-03,2.34
2008-09-04,2.33
2008-09-05,2.41
2008-09-08,2.43
2008-09-09,2.45
2008-09-10,2.45
2008-09-11,2.45
2008-09-12,2.38
2008-09-15,2.36
2008-09-16,2.38
2008-09-17,2.35
2008-09-18,2.34
2008-09-19,2.34
2008-09-22,2.25
2008-09-23,2.25
2008-09-24,2.25
2008-09-25,2.27
2008-09-26,2.30
2008-09-29,2.36
2008-09-30,2.37
2008-10-01,2.39
2008-10-02,2.45
2008-10-03,2.47
2008-10-06,2.53
2008-10-07,2.55
2008-10-08,2.56
2008-10-09,2.48
2008-10-10,2.61
2008-10-13,2.60
2008-10-14,2.57
2008-10-15,2.60
2008-10-16,2.64
2008-10-17,2.65
2008-10-20,2.64
2008-10-21,2.72
2008-10-22,2.88
2008-10-23,2.98
2008-10-24,3.13
2008-10-27,3.08
2008-10-28,2.97
2008-10-29,2.85
2008-10-30,2.73
2008-10-31,2.85
2008-11-03,2.77
2008-11-04,2.79
2008-11-05,2.73
2008-11-06,2.76
2008-11-07,2.84
2008-11-10,2.83
2008-11-12,3.01
2008-11-13,3.00
2008-11-14,2.95
2008-11-17,2.94
2008-11-18,3.07
2008-11-19,3.05
2008-11-20,3.08
2008-11-21,3.02
2008-11-24,3.08
2008-11-25,2.99
2008-11-26,2.92
2008-11-27,2.90
2008-11-28,2.92
2008-12-01,3.03
2008-12-02,3.04
2008-12-03,3.05
2008-12-04,3.08
2008-12-05,3.05
2008-12-08,3.00
2008-12-09,3.05
2008-12-10,3.06
2008-12-11,3.03
2008-12-12,2.97
2008-12-15,2.96
2008-12-16,2.97
2008-12-17,2.89
2008-12-18,2.85
2008-12-19,2.91
2008-12-22,2.91
2008-12-23,2.95
2008-12-24,2.93
2008-12-29,2.93
2008-12-30,2.91
2008-12-31,2.96
2009-01-02,2.99
2009-01-05,3.01
2009-01-06,3.02
2009-01-07,2.88
2009-01-08,2.96
2009-01-09,2.96
2009-01-12,3.02
2009-01-13,3.12
2009-01-14,3.13
2009-01-15,3.21
2009-01-16,3.14
2009-01-19,3.25
2009-01-20,3.34
2009-01-21,3.35
2009-01-22,3.30
2009-01-23,3.44
2009-01-26,3.39
2009-01-27,3.25
2009-01-28,3.30
2009-01-29,3.37
2009-01-30,3.46
2009-02-02,3.48
2009-02-03,3.52
2009-02-04,3.61
2009-02-05,3.61
2009-02-06,3.56
2009-02-09,3.52
2009-02-10,3.47
2009-02-11,3.50
2009-02-12,3.58
2009-02-13,3.59
2009-02-16,3.74
2009-02-17,3.82
2009-02-18,3.90
2009-02-19,3.70
2009-02-20,3.78
2009-02-23,3.66
2009-02-24,3.66
2009-02-25,3.63
2009-02-26,3.69
2009-02-27,3.68
2009-03-02,3.77
2009-03-03,3.76
2009-03-04,3.79
2009-03-05,3.74
2009-03-06,3.74
2009-03-09,3.75
2009-03-10,3.73
2009-03-11,3.63
2009-03-12,3.61
2009-03-13,3.47
2009-03-16,3.46
2009-03-17,3.44
2009-03-18,3.48
2009-03-19,3.37
2009-03-20,3.39
2009-03-23,3.35
2009-03-24,3.33
2009-03-25,3.38
2009-03-26,3.36
2009-03-27,3.41
2009-03-30,3.58
2009-03-31,3.54
2009-04-01,3.52
2009-04-02,3.38
2009-04-03,3.31
2009-04-06,3.26
2009-04-07,3.38
2009-04-08,3.41
2009-04-09,3.34
2009-04-10,3.32
2009-04-14,3.30
2009-04-15,3.19
2009-04-16,3.26
2009-04-17,3.28
2009-04-20,3.36
2009-04-21,3.42
2009-04-22,3.42
2009-04-23,3.39
2009-04-24,3.38
2009-04-27,3.45
2009-04-28,3.51
2009-04-29,3.37
2009-04-30,3.29
2009-05-04,3.30
2009-05-05,3.25
2009-05-06,3.30
2009-05-07,3.26
2009-05-08,3.24
2009-05-11,3.21
2009-05-12,3.23
2009-05-13,3.21
2009-05-14,3.29
2009-05-15,3.30
2009-05-18,3.33
2009-05-19,3.21
2009-05-20,3.19
2009-05-21,3.20
2009-05-22,3.15
2009-05-25,3.16
2009-05-26,3.19
2009-05-27,3.17
2009-05-28,3.24
2009-05-29,3.18
2009-06-01,3.12
2009-06-02,3.18
2009-06-03,3.15
2009-06-04,3.17
2009-06-05,3.20
2009-06-08,3.27
2009-06-09,3.24
2009-06-10,3.17
2009-06-12,3.17
2009-06-15,3.24
2009-06-16,3.27
2009-06-17,3.26
2009-06-18,3.27
2009-06-19,3.27
2009-06-22,3.25
2009-06-23,3.27
2009-06-24,3.23
2009-06-25,3.23
2009-06-26,3.21
2009-06-29,3.21
2009-06-30,3.17
2009-07-01,3.14
2009-07-02,3.10
2009-07-03,3.12
2009-07-06,3.15
2009-07-07,3.13
2009-07-08,3.19
2009-07-09,3.12
2009-07-10,3.14
2009-07-13,3.16
2009-07-14,3.12
2009-07-15,3.06
2009-07-16,3.05
2009-07-17,3.06
2009-07-20,3.02
2009-07-21,3.00
2009-07-22,3.01
2009-07-23,2.98
2009-07-24,2.97
2009-07-27,2.92
2009-07-28,2.92
2009-07-29,2.96
2009-07-30,2.97
2009-07-31,2.95
2009-08-03,2.88
2009-08-04,2.85
2009-08-05,2.85
2009-08-06,2.87
2009-08-07,2.90
2009-08-10,2.89
2009-08-11,2.92
2009-08-12,2.98
2009-08-13,2.89
2009-08-14,2.88
2009-08-17,2.97
2009-08-18,2.96
2009-08-19,2.96
2009-08-20,2.91
2009-08-21,2.88
2009-08-24,2.88
2009-08-25,2.87
2009-08-26,2.86
2009-08-27,2.90
2009-08-28,2.85
2009-08-31,2.87
2009-09-01,2.86
2009-09-02,2.94
2009-09-03,2.89
2009-09-04,2.89
2009-09-07,2.88
2009-09-08,2.84
2009-09-09,2.84
2009-09-10,2.87
2009-09-11,2.87
2009-09-14,2.92
2009-09-15,2.85
2009-09-16,2.82
2009-09-17,2.80
2009-09-18,2.82
2009-09-21,2.83
2009-09-22,2.81
2009-09-23,2.82
2009-09-24,2.83
2009-09-25,2.87
2009-09-28,2.89
2009-09-29,2.88
2009-09-30,2.89
2009-10-01,2.90
2009-10-02,2.92
2009-10-05,2.89
2009-10-06,2.84
2009-10-07,2.85
2009-10-08,2.87
2009-10-09,2.90
2009-10-12,2.89
2009-10-13,2.85
2009-10-14,2.83
2009-10-15,2.81
2009-10-16,2.82
2009-10-19,2.81
2009-10-20,2.79
2009-10-21,2.78
2009-10-22,2.80
2009-10-23,2.78
2009-10-26,2.77
2009-10-27,2.82
2009-10-28,2.88
2009-10-29,2.88
2009-10-30,2.86
2009-11-02,2.88
2009-11-03,2.92
2009-11-04,2.89
2009-11-05,2.88
2009-11-06,2.85
2009-11-09,2.82
2009-11-10,2.80
2009-11-12,2.77
2009-11-13,2.76
2009-11-16,2.74
2009-11-17,2.74
2009-11-18,2.74
2009-11-19,2.78
2009-11-20,2.79
2009-11-23,2.75
2009-11-24,2.76
2009-11-25,2.74
2009-11-26,2.74
2009-11-27,2.81
2009-11-30,2.75
2009-12-01,2.74
2009-12-02,2.72
2009-12-03,2.71
2009-12-04,2.72
2009-12-07,2.75
2009-12-08,2.74
2009-12-09,2.80
2009-12-10,2.82
2009-12-11,2.81
2009-12-14,2.82
2009-12-15,2.86
2009-12-16,2.89
2009-12-17,2.91
2009-12-18,2.90
2009-12-21,2.93
2009-12-22,2.92
2009-12-23,2.93
2009-12-24,2.90
2009-12-28,2.89
2009-12-29,2.88
2009-12-30,2.87
2009-12-31,2.85
2010-01-04,2.85
2010-01-05,2.83
2010-01-06,2.85
2010-01-07,2.86
2010-01-08,2.87
2010-01-11,2.80
2010-01-12,2.82
2010-01-13,2.80
2010-01-14,2.79
2010-01-15,2.80
2010-01-18,2.80
2010-01-19,2.80
2010-01-20,2.83
2010-01-21,2.89
2010-01-22,2.88
2010-01-25,2.87
2010-01-26,2.91
2010-01-27,2.91
2010-01-28,2.90
2010-01-29,2.91
2010-02-01,2.88
2010-02-02,2.86
2010-02-03,2.83
2010-02-04,2.91
2010-02-05,2.99
2010-02-08,2.99
2010-02-09,2.97
2010-02-10,2.95
2010-02-11,2.95
2010-02-12,2.94
2010-02-15,2.95
2010-02-16,2.94
2010-02-17,2.90
2010-02-18,2.94
2010-02-19,2.97
2010-02-22,2.92
2010-02-23,2.90
2010-02-24,2.96
2010-02-25,2.96
2010-02-26,2.93
2010-03-01,2.89
2010-03-02,2.92
2010-03-03,2.88
2010-03-04,2.87
2010-03-05,2.86
2010-03-08,2.84
2010-03-09,2.86
2010-03-10,2.85
2010-03-11,2.86
2010-03-12,2.83
2010-03-15,2.84
2010-03-16,2.84
2010-03-17,2.81
2010-03-18,2.83
2010-03-19,2.87
2010-03-22,2.90
2010-03-23,2.88
2010-03-24,2.90
2010-03-25,2.92
2010-03-26,2.91
2010-03-29,2.89
2010-03-30,2.87
2010-03-31,2.87
2010-04-01,2.85
2010-04-02,2.84
2010-04-06,2.86
2010-04-07,2.87
2010-04-08,2.90
2010-04-09,2.86
2010-04-12,2.84
2010-04-13,2.86
2010-04-14,2.83
2010-04-15,2.85
2010-04-16,2.86
2010-04-19,2.90
2010-04-20,2.89
2010-04-21,2.88
2010-04-22,2.88
2010-04-23,2.91
2010-04-26,2.91
2010-04-27,2.92
2010-04-28,3.00
2010-04-29,2.96
2010-04-30,2.93
2010-05-04,2.99
2010-05-05,3.10
2010-05-06,3.18
2010-05-07,3.28
2010-05-10,3.07
2010-05-11,3.19
2010-05-12,3.14
2010-05-13,3.15
2010-05-14,3.19
2010-05-17,3.28
2010-05-18,3.23
2010-05-19,3.36
2010-05-20,3.32
2010-05-21,3.31
2010-05-24,3.30
2010-05-25,3.42
2010-05-26,3.35
2010-05-27,3.34
2010-05-28,3.25
2010-05-31,3.31
2010-06-01,3.40
2010-06-02,3.36
2010-06-04,3.35
2010-06-07,3.49
2010-06-08,3.48
2010-06-09,3.45
2010-06-10,3.43
2010-06-11,3.38
2010-06-14,3.34
2010-06-15,3.34
2010-06-16,3.31
2010-06-17,3.31
2010-06-18,3.29
2010-06-21,3.25
2010-06-22,3.29
2010-06-23,3.31
2010-06-24,3.33
2010-06-25,3.36
2010-06-28,3.33
2010-06-29,3.42
2010-06-30,3.39
2010-07-01,3.38
2010-07-02,3.32
2010-07-05,3.28
2010-07-06,3.26
2010-07-07,3.29
2010-07-08,3.23
2010-07-09,3.21
2010-07-12,3.25
2010-07-13,3.25
2010-07-14,3.19
2010-07-15,3.17
2010-07-16,3.16
2010-07-19,3.18
2010-07-20,3.18
2010-07-21,3.20
2010-07-22,3.19
2010-07-23,3.14
2010-07-26,3.14
2010-07-27,3.09
2010-07-28,3.08
2010-07-29,3.06
2010-07-30,3.07
2010-08-02,3.05
2010-08-03,3.01
2010-08-04,3.04
2010-08-05,3.03
2010-08-06,3.02
2010-08-09,3.00
2010-08-10,3.01
2010-08-11,3.06
2010-08-12,3.12
2010-08-13,3.11
2010-08-16,3.13
2010-08-17,3.08
2010-08-18,3.07
2010-08-19,3.08
2010-08-20,3.11
2010-08-23,3.14
2010-08-24,3.17
2010-08-25,3.15
2010-08-26,3.15
2010-08-27,3.13
2010-08-30,3.12
2010-08-31,3.16
2010-09-01,3.13
2010-09-02,3.10
2010-09-03,3.09
2010-09-06,3.04
2010-09-07,3.09
2010-09-08,3.12
2010-09-09,3.10
2010-09-10,3.09
2010-09-13,3.07
2010-09-14,3.06
2010-09-15,3.03
2010-09-16,3.01
2010-09-17,3.01
2010-09-20,3.02
2010-09-21,3.01
2010-09-22,2.96
2010-09-23,2.99
2010-09-24,2.97
2010-09-27,2.94
2010-09-28,2.96
2010-09-29,2.92
2010-09-30,2.92
2010-10-01,2.88
2010-10-04,2.89
2010-10-05,2.88
2010-10-06,2.84
2010-10-07,2.84
2010-10-08,2.87
2010-10-11,2.85
2010-10-12,2.88
2010-10-13,2.83
2010-10-14,2.77
2010-10-15,2.77
2010-10-18,2.83
2010-10-19,2.83
2010-10-20,2.87
2010-10-21,2.82
2010-10-22,2.86
2010-10-25,2.81
2010-10-26,2.82
2010-10-27,2.86
2010-10-28,2.87
2010-10-29,2.89
2010-11-02,2.83
2010-11-03,2.80
2010-11-04,2.74
2010-11-05,2.76
2010-11-08,2.82
2010-11-09,2.83
2010-11-10,2.82
2010-11-12,2.89
2010-11-15,2.89
2010-11-16,2.89
2010-11-17,2.92
2010-11-18,2.89
2010-11-19,2.87
2010-11-22,2.86
2010-11-23,2.90
2010-11-24,2.98
2010-11-25,2.99
2010-11-26,3.04
2010-11-29,3.04
2010-11-30,3.13
2010-12-01,3.08
2010-12-02,3.03
2010-12-03,3.02
2010-12-06,3.01
2010-12-07,3.00
2010-12-08,3.06
2010-12-09,3.05
2010-12-10,3.05
2010-12-13,3.04
2010-12-14,2.97
2010-12-15,3.00
2010-12-16,3.01
2010-12-17,2.98
2010-12-20,3.04
2010-12-21,3.04
2010-12-22,3.03
2010-12-23,3.03
2010-12-24,3.02
2010-12-27,3.02
2010-12-28,3.01
2010-12-29,3.04
2010-12-30,3.00
2010-12-31,2.96
2011-01-03,2.98
2011-01-04,2.94
2011-01-05,2.95
2011-01-07,2.98
